Subject	Group	Field	Instance	Length	Variant	Example#	XPath	ExtID	English	English (pattern)	French	Level	Var1	Var2
emoji	Weather	keyword	🌏			0	//ldml/annotations/annotation[@cp="🌏"][@type="tts"]	🌏	globe showing Asia-Australia		globe tourné sur l’Asie et l’Australie	Modern		
emoji	Weather	keyword	🌑			0	//ldml/annotations/annotation[@cp="🌑"][@type="tts"]	🌑	new moon		nouvelle lune	Modern		
emoji	Weather	keyword	🌒			0	//ldml/annotations/annotation[@cp="🌒"][@type="tts"]	🌒	waxing crescent moon		lune croissante	Modern		
emoji	Weather	keyword	🌓			0	//ldml/annotations/annotation[@cp="🌓"][@type="tts"]	🌓	first quarter moon		premier quartier de lune	Modern		
emoji	Weather	keyword	🌔			0	//ldml/annotations/annotation[@cp="🌔"][@type="tts"]	🌔	waxing gibbous moon		lune gibbeuse croissante	Modern		
emoji	Weather	keyword	🌕			0	//ldml/annotations/annotation[@cp="🌕"][@type="tts"]	🌕	full moon		pleine lune	Modern		
emoji	Weather	keyword	🌖			0	//ldml/annotations/annotation[@cp="🌖"][@type="tts"]	🌖	waning gibbous moon		lune gibbeuse décroissante	Modern		
emoji	Weather	keyword	🌗			0	//ldml/annotations/annotation[@cp="🌗"][@type="tts"]	🌗	last quarter moon		dernier quartier de lune	Modern		
emoji	Weather	keyword	🌘			0	//ldml/annotations/annotation[@cp="🌘"][@type="tts"]	🌘	waning crescent moon		lune décroissante	Modern		
emoji	Weather	keyword	🌙			0	//ldml/annotations/annotation[@cp="🌙"][@type="tts"]	🌙	crescent moon		croissant de lune	Modern		
emoji	Weather	keyword	🌚			0	//ldml/annotations/annotation[@cp="🌚"][@type="tts"]	🌚	new moon face		nouvelle lune avec visage	Modern		
emoji	Weather	keyword	🌛			0	//ldml/annotations/annotation[@cp="🌛"][@type="tts"]	🌛	first quarter moon face		premier quartier de lune avec visage	Modern		
emoji	Weather	keyword	🌜			0	//ldml/annotations/annotation[@cp="🌜"][@type="tts"]	🌜	last quarter moon face		dernier quartier de lune avec visage	Modern		
emoji	Weather	keyword	🌝			0	//ldml/annotations/annotation[@cp="🌝"][@type="tts"]	🌝	full moon face		pleine lune avec visage	Modern		
emoji	Weather	keyword	🌞			0	//ldml/annotations/annotation[@cp="🌞"][@type="tts"]	🌞	sun with face		soleil avec visage	Modern		
emoji	Weather	keyword	🌟			0	//ldml/annotations/annotation[@cp="🌟"][@type="tts"]	🌟	glowing star		étoile brillante	Modern		
emoji	Weather	keyword	🌠			0	//ldml/annotations/annotation[@cp="🌠"][@type="tts"]	🌠	shooting star		étoile filante	Modern		
emoji	Weather	keyword	🌡️			0	//ldml/annotations/annotation[@cp="🌡️"][@type="tts"]	🌡️	thermometer		thermomètre	Modern		
emoji	Weather	keyword	🌤️			0	//ldml/annotations/annotation[@cp="🌤️"][@type="tts"]	🌤️	sun behind small cloud		soleil derrière un petit nuage	Modern		
emoji	Weather	keyword	🌥️			0	//ldml/annotations/annotation[@cp="🌥️"][@type="tts"]	🌥️	sun behind large cloud		soleil derrière un gros nuage	Modern		
emoji	Weather	keyword	🌦️			0	//ldml/annotations/annotation[@cp="🌦️"][@type="tts"]	🌦️	sun behind rain cloud		soleil derrière un nuage de pluie	Modern		
emoji	Weather	keyword	🌧️			0	//ldml/annotations/annotation[@cp="🌧️"][@type="tts"]	🌧️	cloud with rain		nuage avec pluie	Modern		
emoji	Weather	keyword	🌨️			0	//ldml/annotations/annotation[@cp="🌨️"][@type="tts"]	🌨️	cloud with snow		nuage avec neige	Modern		
emoji	Weather	keyword	🌩️			0	//ldml/annotations/annotation[@cp="🌩️"][@type="tts"]	🌩️	cloud with lightning		nuage avec éclair	Modern		
emoji	Weather	keyword	🌪️			0	//ldml/annotations/annotation[@cp="🌪️"][@type="tts"]	🌪️	tornado		tornade	Modern		
emoji	Weather	keyword	🌫️			0	//ldml/annotations/annotation[@cp="🌫️"][@type="tts"]	🌫️	fog		brouillard	Modern		
emoji	Weather	keyword	💥			0	//ldml/annotations/annotation[@cp="💥"][@type="tts"]	💥	collision		explosion	Modern		
emoji	Weather	keyword	💧			0	//ldml/annotations/annotation[@cp="💧"][@type="tts"]	💧	droplet		goutte d’eau	Modern		
localeDisplayNames	NumberSystems	numbers	arab			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="arab"]		Arabic-Indic Digits	Arabic-Indic Digits	chiffres arabes	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	arabext			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="arabext"]		Extended Arabic-Indic Digits	Extended Arabic-Indic Digits	chiffres arabes étendus	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	armn			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="armn"]		Armenian Numerals	Armenian Numerals	chiffres arméniens	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	armnlow			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="armnlow"]		Armenian Lowercase Numerals	Armenian Lowercase Numerals	chiffres arméniens minuscules	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	beng			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="beng"]		Bangla Digits	Bangla Digits	chiffres bengalis	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	cakm			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="cakm"]		Chakma Digits	Chakma Digits	chiffres chakmas	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	deva			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="deva"]		Devanagari Digits	Devanagari Digits	chiffres dévanagaris	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	ethi			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="ethi"]		Ethiopic Numerals	Ethiopic Numerals	chiffres éthiopiens	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	fullwide			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="fullwide"]		Full-Width Digits	Full-Width Digits	chiffres pleine chasse	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	geor			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="geor"]		Georgian Numerals	Georgian Numerals	chiffres géorgiens	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	grek			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="grek"]		Greek Numerals	Greek Numerals	chiffres grecs	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	greklow			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="greklow"]		Greek Lowercase Numerals	Greek Lowercase Numerals	chiffres grecs minuscules	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	gujr			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="gujr"]		Gujarati Digits	Gujarati Digits	chiffres goudjarâtîs	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	guru			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="guru"]		Gurmukhi Digits	Gurmukhi Digits	chiffres gourmoukhîs	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	hanidec			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="hanidec"]		Chinese Decimal Numerals	Chinese Decimal Numerals	nombres décimaux chinois	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	hans			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="hans"]		Simplified Chinese Numerals	Simplified Chinese Numerals	chiffres en chinois simplifié	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	hansfin			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="hansfin"]		Simplified Chinese Financial Numerals	Simplified Chinese Financial Numerals	chiffres financiers en chinois simplifié	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	hant			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="hant"]		Traditional Chinese Numerals	Traditional Chinese Numerals	chiffres en chinois traditionnel	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	hantfin			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="hantfin"]		Traditional Chinese Financial Numerals	Traditional Chinese Financial Numerals	chiffres financiers en chinois traditionnel	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	hebr			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="hebr"]		Hebrew Numerals	Hebrew Numerals	chiffres hébreux	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	java			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="java"]		Javanese Digits	Javanese Digits	chiffres javanais	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	jpan			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="jpan"]		Japanese Numerals	Japanese Numerals	chiffres japonais	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	jpanfin			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="jpanfin"]		Japanese Financial Numerals	Japanese Financial Numerals	chiffres japonais financiers	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	khmr			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="khmr"]		Khmer Digits	Khmer Digits	chiffres khmers	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	knda			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="knda"]		Kannada Digits	Kannada Digits	chiffres en kannada	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	laoo			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="laoo"]		Lao Digits	Lao Digits	chiffres laotiens	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	latn			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="latn"]		Western Digits	Western Digits	chiffres occidentaux	Moderate		
localeDisplayNames	NumberSystems	numbers	mlym			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="mlym"]		Malayalam Digits	Malayalam Digits	chiffres malayâlams	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	mtei			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="mtei"]		Meetei Mayek Digits	Meetei Mayek Digits	chiffres meitei-mayeks	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	mymr			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="mymr"]		Myanmar Digits	Myanmar Digits	chiffres birmans	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	native			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="native"]		Native Digits	Native Digits	chiffres natifs	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	olck			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="olck"]		Ol Chiki Digits	Ol Chiki Digits	chiffres ol-chikis	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	orya			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="orya"]		Odia Digits	Odia Digits	chiffres oriyas	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	roman			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="roman"]		Roman Numerals	Roman Numerals	chiffres romains	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	romanlow			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="romanlow"]		Roman Lowercase Numerals	Roman Lowercase Numerals	chiffres romains minuscules	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	taml			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="taml"]		Traditional Tamil Numerals	Traditional Tamil Numerals	chiffres tamouls traditionnels	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	tamldec			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="tamldec"]		Tamil Digits	Tamil Digits	chiffres tamouls	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	telu			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="telu"]		Telugu Digits	Telugu Digits	chiffres télougous	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	thai			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="thai"]		Thai Digits	Thai Digits	chiffres thaïs	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	tibt			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="tibt"]		Tibetan Digits	Tibetan Digits	chiffres tibétains	Moderate if Local		
localeDisplayNames	NumberSystems	numbers	vaii			0	//ldml/localeDisplayNames/types/type[@key="numbers"][@type="vaii"]		Vai Digits	Vai Digits	chiffres en vaï	Moderate if Local		
minimalPairs	Coordinates	ordinalMinimalPairs	few			1	//ldml/numbers/minimalPairs/ordinalMinimalPairs[@ordinal="few"]	co3-3_XXX	Take the 3rd right		Prenez la 3e à droite.	Moderate		
minimalPairs	Coordinates	ordinalMinimalPairs	one			1	//ldml/numbers/minimalPairs/ordinalMinimalPairs[@ordinal="one"]	co3-1_XXX	Take the 1st right	Take the {0}st right.	Prenez la 1re à droite.	Moderate		
minimalPairs	Coordinates	ordinalMinimalPairs	other			1	//ldml/numbers/minimalPairs/ordinalMinimalPairs[@ordinal="other"]		Take the 10th right		Prenez la 10e à droite.	Moderate		
minimalPairs	Coordinates	ordinalMinimalPairs	two			1	//ldml/numbers/minimalPairs/ordinalMinimalPairs[@ordinal="two"]	co3-2_XXX	Take the 2nd right		Prenez la 2e à droite.	Moderate		
numbers	NumbersCompactLong	decimalFormats	1000	long	one	1	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="1000"][@count="one"]		1 thousand	0 thousand		Moderate		
numbers	NumbersCompactLong	decimalFormats	1000	long	other	1	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="1000"][@count="other"]		2 thousand	0 thousand		Moderate		
numbers	NumbersCompactLong	decimalFormats	1000	long	one	2	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="1000"][@count="one"]		1.5 thousand	0 thousand		Moderate		
numbers	NumbersCompactLong	decimalFormats	1000	long	other	2	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="1000"][@count="other"]		2.3 thousand	0 thousand		Moderate		
numbers	NumbersCompactLong	decimalFormats	10000	long	one	1	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="10000"][@count="one"]		10 thousand	00 thousand		Moderate		
numbers	NumbersCompactLong	decimalFormats	10000	long	other	1	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="10000"][@count="other"]		43 thousand	00 thousand		Moderate		
numbers	NumbersCompactLong	decimalFormats	10000	long	one	2	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="10000"][@count="one"]		10.5 thousand	00 thousand		Moderate		
numbers	NumbersCompactLong	decimalFormats	10000	long	other	2	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="10000"][@count="other"]		43.7 thousand	00 thousand		Moderate		
numbers	NumbersCompactLong	decimalFormats	100000	long	one	1	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="100000"][@count="one"]		134 thousand	000 thousand		Moderate		
numbers	NumbersCompactLong	decimalFormats	100000	long	other	1	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="100000"][@count="other"]		278 thousand	000 thousand		Moderate		
numbers	NumbersCompactLong	decimalFormats	100000	long	one	2	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="100000"][@count="one"]		134.7 thousand	000 thousand		Moderate		
numbers	NumbersCompactLong	decimalFormats	100000	long	other	2	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="100000"][@count="other"]		278.1 thousand	000 thousand		Moderate		
numbers	NumbersCompactLong	decimalFormats	1000000	long	one	1	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="1000000"][@count="one"]		1 million	0 million		Moderate		
numbers	NumbersCompactLong	decimalFormats	1000000	long	other	1	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="1000000"][@count="other"]		5 million	0 million		Moderate		
numbers	NumbersCompactLong	decimalFormats	1000000	long	one	2	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="1000000"][@count="one"]		1.1 million	0 million		Moderate		
numbers	NumbersCompactLong	decimalFormats	1000000	long	other	2	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="1000000"][@count="other"]		5.7 million	0 million		Moderate		
numbers	NumbersCompactLong	decimalFormats	10000000	long	one	1	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="10000000"][@count="one"]		11 million	00 million		Moderate		
numbers	NumbersCompactLong	decimalFormats	10000000	long	other	1	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="10000000"][@count="other"]		57 million	00 million		Moderate		
numbers	NumbersCompactLong	decimalFormats	10000000	long	one	2	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="10000000"][@count="one"]		11.5 million	00 million		Moderate		
numbers	NumbersCompactLong	decimalFormats	10000000	long	other	2	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="10000000"][@count="other"]		57.7 million	00 million		Moderate		
numbers	NumbersCompactLong	decimalFormats	100000000	long	one	3	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="10000000"][@count="one"]		134 million	00 million		Moderate		
numbers	NumbersCompactLong	decimalFormats	100000000	long	other	3	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="10000000"][@count="other"]		317 million	00 million		Moderate		
numbers	NumbersCompactLong	decimalFormats	100000000	long	one	1	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="100000000"][@count="one"]		134.7 million	000 million		Moderate		
numbers	NumbersCompactLong	decimalFormats	100000000	long	other	1	//ldml/numbers/decimalFormats[@numberSystem="latn"]/decimalFormatLength[@type="long"]/decimalFormat[@type="standard"]/pattern[@type="100000000"][@count="other"]		317.9 million	000 million		Moderate		
